ZCTA5CE,year,job_count,job_accessibility
90029,2023,7658,1111350.3531552022
90031,2015,9440,893565.8713945174
90031,2016,9438,923983.718010537
90031,2017,9572,925890.8696796111
90031,2018,9441,940280.6196460841
90031,2019,9400,960437.8253811586
90031,2020,8806,891973.9265056374
90031,2021,9690,885685.0616559307
90031,2022,9638,952934.4024564156
90031,2023,10021,973391.85672299
90032,2015,12088,809996.7778070208
90032,2016,11953,836203.5769678184
90032,2017,12315,838493.962421706
90032,2018,12392,849718.8086630243
90032,2019,11594,863892.7537941008
90032,2020,10484,802260.1158976683
90032,2021,10705,797362.2433946503
90032,2022,10625,856500.1732443697
90032,2023,10907,873473.111589189
90033,2015,19766,945618.7281560157
90033,2016,20444,979044.6338907515
90033,2017,20413,979033.7054440241
90033,2018,20610,993606.2914030199
90033,2019,19719,1011803.9465423935
90033,2020,18518,941006.717463647
90033,2021,18636,934052.3325439426
90033,2022,18568,1005217.3182581204
90033,2023,17984,1023764.3684716765
90034,2015,13904,885951.6544403223
90034,2016,14374,925582.4882348618
90034,2017,14563,920026.0658781293
90034,2018,15436,940228.6699229337
90034,2019,15684,982851.4280274173
90034,2020,15555,911113.0863787169
90034,2021,15275,924725.8201181139
90034,2022,16959,1008477.0989273133
90034,2023,16370,1014585.6289588753
90035,2015,10042,930226.5614319614
90035,2016,9833,969770.5722409657
90035,2017,9946,966838.5794304402
90035,2018,9851,989062.5207286497
90035,2019,9763,1034814.9861549337
90035,2020,8957,958801.5490523028
90035,2021,8958,970694.3041604115
90035,2022,9890,1056815.260051524
90035,2023,10191,1068139.132238354
90036,2015,29775,975947.5782913924
90036,2016,29767,1017451.3652966142
90036,2017,31208,1016975.0380124805
90036,2018,32635,1040676.9700938058
90036,2019,32789,1085653.2755067095
90036,2020,29123,1004756.6637165709
90036,2021,26886,1009484.5194664686
90036,2022,29741,1093241.3239788902
90036,2023,31419,1113735.2272655498
90037,2015,8808,937725.3145688028
90037,2016,9018,975221.0272657374
90037,2017,9702,970279.7129050237
90037,2018,7673,987201.1413979956
90037,2019,8077,1011289.1064559626
90037,2020,7825,940780.871783857
90037,2021,8629,940338.9151965246
90037,2022,9749,1022366.8514138286
90037,2023,9399,1040266.5028524202
90038,2015,21520,975830.5652234535
90038,2016,21000,1015290.0475344151
90038,2017,22137,1016848.5486368432
90038,2018,22157,1040645.4129323435
90038,2019,26240,1085640.8016543782
90038,2020,24359,1003571.6200135392
90038,2021,23133,1004486.5483107347
90038,2022,23269,1086652.684151679
90038,2023,24024,1111636.1167445371
90039,2015,11233,896254.0223142339
90039,2016,11398,928423.8996813651
90039,2017,11266,931240.6915194149
90039,2018,11270,949272.050372231
90039,2019,11180,983164.2056883293
90039,2020,10370,909389.879831636
90039,2021,10354,906599.1320966063
90039,2022,10957,977416.6560859056
90039,2023,10991,1003031.8591760842
90040,2015,49353,754339.922161704
90040,2016,48945,781893.9048281028
90040,2017,51176,781073.1505415278
90040,2018,49972,788988.208182266
90040,2019,49944,796093.9546204153
90040,2020,47473,742447.3891172465
90040,2021,43686,739630.0099093204
90040,2022,46051,790637.5147609739
90040,2023,46202,798686.9637240359
90041,2015,8292,724771.388667238
90041,2016,8477,748214.8225109755
90041,2017,9008,751324.8317526223
90041,2018,9047,763290.606252752
90041,2019,8907,785533.2447847072
90041,2020,8312,726816.6655006759
90041,2021,8038,724316.3913640296
90041,2022,8622,778996.6302851255
90041,2023,8426,799152.1416316897
90042,2015,5922,761213.9490492227
90042,2016,6162,785496.0511073417
